hh_id,ifh,formal,pc_income,pc_spend,water_bill,electricity_bill,medicines,hosp_sugery,vaccines,dental,woman,age,educ,nb_hh_members,hh_woman
13637,75.0915756225586,0,21226.0257304913,10647.5,50,100,1,0,0,0,0,3,0,6,1
13821,25.8852272033691,0,3960.2756097561,2663.69940999702,30,18,0,0,1,0,1,10,3,5,0
13903,74.1147766113281,0,7236.75324675325,26852.2062639006,40,100,0,0,0,0,0,19,13,2,1
13582,70.2075729370117,1,7139.8,7262.6,15,65,0,0,0,0,1,10,3,5,0
14068,66.1782684326172,0,1522,4235.71428571429,191,155,0,0,0,0,0,21,6,7,0
14686,61.1721611022949,1,3741.28571428571,4958.28372951967,27,76,0,0,0,0,1,6,1,7,0
13412,76.3125762939453,1,38165.5,14466.9817357845,37,58,0,0,0,1,0,29,13,4,0
14181,6.83760595321655,0,1112.33333333333,2853.48819493515,7,0,0,0,0,0,1,70,0,3,0
14802,79.1208801269531,0,4029.41803240112,4668.7865894804,110,146,1,1,0,0,1,24,12,5,0
14727,50.5494499206543,0,4755.5,2782.17081732181,15,18,1,0,0,0,1,37,5,6,0
15101,46.6422500610352,1,2315,3198.50504402891,30,32,0,0,0,0,1,45,3,6,0
13564,79.2429809570312,1,13579.5,6364.57121027936,40,58,1,0,0,0,0,43,11,4,0
13438,40.5372428894043,1,4307,3028.48309133106,27,40,0,0,0,0,1,19,9,3,1
13354,60.0732612609863,0,7595.8,5758.75,61,36,0,0,0,0,1,21,11,4,0
14292,21.6117248535156,1,4615.16666666667,2335.64356600378,0,35,1,0,0,0,0,6,0,6,0
14368,40.6593437194824,1,4056.5,5328.44273764979,24,52,1,0,0,1,1,33,11,6,0
13649,72.2832717895508,0,9166,6770.4,20,25,1,0,0,0,1,47,13,5,0
14683,19.9023208618164,0,3531.16666666667,1910.15201034531,15,24,0,0,0,0,0,27,13,6,0
14132,68.986572265625,1,5870.25,3951.55542468835,16,30,1,0,0,0,0,10,4,4,1
14626,68.6202697753906,1,7583,5094.39575618312,40,35,0,0,0,0,0,18,11,5,0
13339,68.8644714355469,1,1109.5,7492.06273735143,50,75,0,0,0,0,1,79,7,4,0
13701,74.8473739624023,1,30773,14651.4575292005,50,50,0,0,0,1,1,25,16,2,0
13694,64.1025619506836,1,8524.2,5392.94478449057,34,94,1,0,0,0,1,16,10,5,0
13947,42.6129455566406,1,6763.5,4870.40633976532,10,32,0,0,0,0,1,18,11,4,0
15181,61.294261932373,1,5060.2,6624.2,35,40,1,0,0,0,1,15,6,5,1
13663,28.4493293762207,0,4044.25,3990.64130069167,40,60,0,0,1,0,0,3,0,4,0
13927,82.9059829711914,0,20644.25,12371.3967018823,20,150,0,0,0,0,1,70,11,4,1
15254,64.468864440918,1,13245.6666666667,7908.39431122762,10,60,0,1,0,0,0,24,13,3,0
15411,46.764347076416,0,12666,8186.22095129214,35,27,0,0,0,1,0,18,11,3,0
14162,68.7423706054688,0,3589.11111111111,4325.5,0,50,1,0,0,0,0,51,16,4,0
15387,66.4224700927734,1,9660.4,4315.72581541409,20,50,1,0,0,0,0,91,0,5,0
15035,87.3015899658203,1,35927.8,18300,40,180,0,1,0,1,0,52,16,5,0
13642,50.6715507507324,0,7724.75,7615.11183417384,25,70,0,0,0,0,0,48,14,4,1
14898,64.3467636108398,1,9053.5,5944,20,34,0,0,0,1,1,35,14,4,1
13960,86.8131866455078,0,7365.64071291988,13737.8014865423,22,150,0,1,0,1,0,20,12,5,0
15199,56.532356262207,0,4342.5,3682.5,35,50,1,1,1,1,1,17,11,8,0
15332,76.9230804443359,0,12891.75,12452.3987818549,45,57,1,0,0,1,1,23,11,4,0
15264,68.3760681152344,1,3717.8,8443.68186147551,35,40,1,0,0,0,0,9,3,5,0
14962,76.4346771240234,1,12601.3333333333,8154.16666666667,75,90,0,0,0,0,0,1,0,6,0
14379,57.6312599182129,0,3739,4237.42932191606,35,36,0,0,0,0,0,13,6,6,0
14330,42.7350425720215,0,2813,4305.66584867567,15,15,1,0,0,0,1,31,6,4,0
14483,85.470085144043,0,8483,10199.7610743867,0,0,0,0,0,0,0,35,16,3,1
14822,56.4102592468262,0,3135.88888888889,3786.40024901264,35,35,0,0,0,0,1,11,5,9,0
14736,22.1001243591309,0,5018.61038961039,2906.66666666667,20,30,0,0,0,0,0,31,11,3,0
15336,47.4969482421875,0,12796.5,11952.8935269159,0,0,0,0,0,1,0,18,11,2,0
15130,71.9169692993164,0,6920,5845.2831628976,0,0,0,0,0,0,0,34,11,3,1
14252,84.2490844726562,0,4922.44421940928,24197.0113252373,45,160,0,0,0,0,0,54,14,4,0
14827,48.9621505737305,0,9161,4624.54842055996,16,12,0,0,0,0,0,7,2,3,0
13977,74.2368774414062,0,6750.30687830688,5015.24650163025,40,30,0,0,0,0,1,5,0,6,0
15090,64.9572677612305,0,3860.66666666667,3504.95601173208,10,50,1,0,0,0,1,73,2,6,0
13679,62.8815650939941,1,10719.3333333333,7638,50,75,0,0,0,0,1,59,9,3,0
14428,70.9401702880859,0,9046.33842168735,4696.10264841757,40,60,0,0,0,0,0,47,11,8,0
13465,44.4444465637207,1,5202.23076923077,3209.76923076923,28,37,1,0,0,0,0,30,11,13,1
14080,82.9059829711914,1,6831.25,4231.16371180387,70,140,1,0,0,0,1,15,9,8,1
14660,28.9377307891846,0,2294.5,2449.11362903399,30,48,1,0,0,0,0,13,7,4,0
14320,64.7130661010742,0,3183.22222222222,4765.36911033214,53,68,0,0,0,0,0,4,0,9,1
15013,49.4505500793457,1,9639.42857142857,8677.88982905628,40,33,0,0,0,1,0,20,13,7,0
13999,64.7130661010742,1,1950.4,2714,10,25,1,0,0,0,1,29,11,5,1
13983,68.009765625,1,3968.5306122449,3267.28571428571,0,0,1,0,0,0,0,23,11,7,0
14407,56.1660575866699,0,5811.75,5326.5,41,78,1,0,0,1,1,55,11,4,0
13981,73.2600708007812,1,10798.6,4398.6,35,70,0,0,1,0,1,1,0,5,0
13975,84.8595886230469,1,10230.75,6832.7533471253,22,89,0,0,0,0,1,42,16,4,0
13581,58.8522605895996,0,8794.6,4307.8,21,50,0,0,1,0,1,10,4,5,0
14138,62.3931617736816,1,3403,5929.35137398532,60,120,1,0,0,0,1,15,9,4,0
15217,27.838830947876,1,5416,5806.19487725119,12,25,0,0,0,0,0,21,11,3,0
15172,89.7435913085938,1,33757,17871.7496930958,37,180,1,0,0,0,0,53,16,4,0
13509,42.8571434020996,0,5151.5,4992.17955117306,19,25,0,0,0,0,0,14,8,4,0
14248,91.9413909912109,0,64393,24795.2647179196,30,164,0,0,0,1,0,88,16,2,0
14859,61.0500602722168,1,6977,4575.02827560421,35,57,1,0,0,0,1,61,11,6,1
14705,62.2710647583008,1,11724.75,6510.125,50,88,1,0,0,0,0,30,13,8,1
13852,81.3186798095703,1,9444,8901.30248101577,30,70,1,0,0,1,1,42,14,5,0
13939,90.8424911499023,1,17030.5,3905.19483380837,115,105,0,0,0,0,1,93,14,4,1
15146,78.1440811157227,1,38841,18491,30,90,0,0,0,0,0,44,18,4,0
13729,59.2185592651367,1,11532.45,4918.0787646985,26,9,0,0,0,0,1,44,14,4,0
15424,32.234432220459,1,9026,5905.49547939085,17,24,0,0,0,0,0,3,0,3,0
14547,53.9682540893555,0,6472.33333333333,4552.72578159323,12,40,1,0,0,0,1,17,7,3,1
14506,57.8754577636719,1,8731.61237995897,2767.04837178877,26,33,0,0,0,0,1,53,6,5,0
13361,74.3589782714844,0,16086.6666666667,10087.746724706,43,120,0,0,1,0,0,39,11,3,0
13456,68.986572265625,1,11834,8211.90905002741,40,50,1,0,0,0,1,12,7,4,0
15138,77.1672821044922,1,12561,9248.0275952093,31,97,1,0,0,0,0,59,15,5,1
14997,78.5103759765625,0,3252.85714285714,5366.2751016382,50,250,1,0,0,0,1,17,8,7,0
15146,78.1440811157227,1,38841,18491,30,90,1,0,0,0,0,5,0,4,0
14416,45.1770439147949,0,1267,2483.51781907735,31,7,0,0,0,1,0,8,3,3,1
14120,30.0366306304932,1,2990.83333333333,2707.75450500614,27,27,0,0,0,0,1,11,5,6,0
13367,49.9389495849609,0,3640,11468.3612488094,49,65,1,1,0,0,1,36,13,4,1
14006,82.4175796508789,1,14709.5,7346.91399947436,30,140,1,0,0,0,1,32,16,6,0
15232,56.7765579223633,0,6500.875,2274.44479086812,15,12,1,0,0,0,0,36,11,8,0
13904,43.5897445678711,1,8386.5,8280.90374758381,43,20,0,0,0,0,0,84,3,2,0
14563,55.4334564208984,0,5844.4,4197.63062477872,50,22,1,0,0,0,1,50,1,5,0
13972,55.4334564208984,1,11258.36,3961.8,54,95,0,0,0,0,0,19,12,10,0
13906,53.8461570739746,0,1669.8,5691.6,40,100,1,1,0,1,0,3,0,5,0
13939,90.8424911499023,1,17030.5,3905.19483380837,115,105,0,0,0,0,1,56,14,4,1
14953,68.2539672851562,1,4171.25,6273.30479913393,0,0,1,0,0,1,0,17,11,4,0
13729,59.2185592651367,1,11532.45,4918.0787646985,26,9,1,0,0,0,0,74,6,4,0
14508,67.6434707641602,1,11502.5,6455.48762536469,48,78,0,0,0,0,0,21,11,8,0
14207,80.0976791381836,1,27466.25,18850.6666666667,35,90,1,0,0,1,1,55,16,3,0
15155,69.7191696166992,0,4135.25,4027.67336675161,0,0,1,0,0,0,0,14,6,8,0
13886,63.4920654296875,0,5624.23292136082,5127.33333333333,40,50,1,0,0,0,1,51,14,3,1
15297,60.8058624267578,1,7825.86666666667,4487.42082954757,26,31,1,0,0,0,1,41,8,5,0
13893,46.1538467407227,1,3663.5,4903.72335449695,0,0,1,0,0,0,1,17,11,6,0
15256,57.8754577636719,1,6253.625,2530.25,24,67,1,0,0,0,1,20,9,8,0
13887,70.9401702880859,0,3576.5,6440,50,70,0,0,0,0,0,58,7,4,0
14282,47.9853477478027,1,11993.75,3509,17,63,1,0,0,0,1,62,0,4,0
13918,63.8583641052246,1,5409.14285714286,3229.04539516145,30,70,1,0,0,0,1,17,11,7,0
15307,25.1526279449463,0,4231,4498.01861099076,16,27,1,0,0,0,1,43,11,4,0
14509,88.522590637207,1,26267.1677803302,8128.53122843581,38,100,0,0,0,1,0,58,16,5,0
14013,80.3418807983398,0,4365,8004.08862392362,25,35,0,0,0,0,1,65,11,2,0
14717,27.4725303649902,0,2309,2690.70792570627,6,6,0,0,0,0,0,8,2,4,0
13876,61.0500602722168,1,4905.5,6355.08085929282,20,21,1,0,0,0,1,74,2,4,1
13399,86.44688,1,29568.4,14870.05,31,77,1,1,0,1,1,15,10,5,0
14647,54.09035,0,4545.167,2683.987,23,35,0,0,0,0,1,9,4,6,0
13289,82.90598,1,28224.67,9713.333,55,35,1,0,0,0,1,5,0,3,0
13326,62.27106,0,8174.5,8090.815,15,38,1,1,0,0,1,91,2,2,1
13383,87.30159,0,29733.33,8944.591,40,180,0,0,0,0,1,35,16,3,1
13781,81.31868,1,7150.2,4871.361,30,60,1,0,0,0,1,63,3,5,0
15432,20.26862,0,2555.333,3202.148,7,35,0,0,0,0,0,32,6,3,0
13379,27.47253,0,8605.5,4755.167,41,NA,1,0,0,0,0,18,9,6,0
13755,73.87057,1,7435,5057.75,15,40,1,0,0,0,0,15,9,4,0
13507,45.66545,0,6467.833,5296.04,11,70,1,0,0,0,1,45,9,6,0
15060,41.75824,0,6027.333,6146.207,13,13,1,0,0,0,0,35,11,3,0
14826,55.79976,0,4525.8,3981.256,24,30,0,0,0,0,1,16,8,5,0
14500,88.52259,1,5615.667,5538.5,40,120,0,1,0,0,1,24,12,6,0
13848,28.81563,0,2741.25,3289,54,22,0,0,0,0,0,42,11,4,0
13591,42.97924,1,5041,4725.204,8,14,0,0,0,0,0,47,11,3,0
14476,90.84249,1,6190,6640.267,35,160,0,0,0,0,1,16,10,6,0
13333,71.55067,0,6101,7234.63,37,103,1,0,0,0,1,24,11,6,1
14331,36.99634,0,1047.75,2517.332,14,85,0,0,0,0,1,23,4,4,1
14981,60.31746,1,7934.75,6566.012,27,37,1,0,0,0,1,7,1,4,0
15290,28.81563,0,2944.5,4471.606,20,25,0,0,0,0,1,3,0,4,0
14130,55.79976,1,4409.714,5752.399,40,72,0,0,0,0,0,18,11,7,1
14896,70.32967,1,9203.167,9336.063,38,85,0,0,0,0,1,15,10,6,0
13584,73.13798,0,9028,5290.464,21,50,0,0,0,0,0,17,10,3,0
15321,30.64713,0,1923.6,2585.513,16,20,1,0,0,0,1,11,5,5,1
14684,40.29304,1,3176.167,2954.062,23,20,1,0,0,0,0,25,8,6,0
15291,58.48596,0,4055.25,5745.357,35,50,1,0,0,1,0,38,11,4,0
14075,55.31136,1,22035,16568.49,0,0,1,0,0,0,0,43,14,1,0
15295,26.86203,0,2336.323,2783.366,34,47,1,0,0,0,1,10,0,8,0
13575,28.81563,0,1862.8,2879.596,60,30,1,0,1,0,1,49,3,5,1
14067,84.98169,1,36482.4,17611.49,38,90,1,0,0,1,1,28,16,5,0
14210,82.41758,1,6028.714,4428.576,30,80,0,0,0,0,0,42,14,7,0
15400,34.92064,1,1432.667,3024.167,8,8,0,0,0,0,1,8,2,6,0
14333,27.47253,1,2778.286,2559.524,9,22,0,0,0,0,0,44,0,7,0
14922,67.15507,1,3423.857,3796.563,45,50,1,0,0,0,1,9,4,7,1
14576,67.39927,1,13642.05,7547,54,54,1,0,0,0,0,14,8,4,0
14630,49.45055,0,6116,5049.941,10,46,1,0,0,1,1,51,11,4,0
14829,69.71917,1,7814.564,3850.98,40,125,1,0,0,0,0,48,3,5,0
14931,78.63248,1,38940.33,13547.56,25,47,1,0,0,0,1,24,14,3,0
13742,77.41148,1,10070.25,6365.69,40,50,1,0,0,0,0,6,1,8,0
13419,81.92918,0,6562.4,10543.29,80,150,1,0,0,1,1,40,16,5,0
13669,14.52991,0,3618.333,4376.217,150,25,0,0,0,0,0,20,11,6,1
13858,62.63736,1,5002,5574.259,30,52,0,0,0,0,1,27,15,3,1
14369,41.63614,0,4843.333,6886.482,10,21,1,0,0,0,1,28,11,3,0
14616,63.98046,1,6666.571,5150.012,77,120,1,0,0,0,0,65,14,7,0
15082,74.11478,0,26668,30981.11,55,82,0,0,0,0,0,35,11,1,0
15340,58.36386,0,11323.5,12928.65,40,40,0,0,0,0,1,10,4,4,1
13571,71.42857,0,5943.667,7481.667,117,120,1,0,0,0,0,7,1,6,0
14681,7.081806,1,9984.667,6716.161,24,14,0,1,0,0,0,19,9,3,1
15102,47.13065,0,102,2675.601,10,30,0,0,0,0,1,21,11,3,0
14324,42.00245,1,4677.25,4849.683,27,28,0,0,0,0,1,12,6,4,0
14864,77.53358,0,35175.2,9444.825,145,70,1,0,0,0,1,27,16,5,0
13300,78.26618,1,7106.2,8315.252,40,40,1,0,0,0,0,18,11,5,0
14854,55.43346,1,3641.6,3996.302,30,30,0,0,0,0,0,14,8,5,0
14592,36.75214,0,1744,2825.75,17,13,0,0,0,0,1,31,6,4,1
13437,50.67155,0,14191.75,5465.405,42,33,1,0,1,0,1,0,0,4,1
14394,53.23565,0,2558,2976.784,13,43,1,0,0,0,1,57,3,3,1
14439,23.68742,0,3417.286,3464.745,20,25,0,0,0,0,1,25,11,7,1
13683,34.06594,0,5256.5,4181.133,10,60,0,0,0,0,0,22,13,2,1
14435,83.51649,1,6714,3024.697,41,95,0,0,0,0,1,52,16,4,0
14410,59.21856,0,8466.375,4519.892,40,101,0,0,0,0,0,5,0,8,0
14255,75.57998,0,7128.749,8926.8,35,85,1,0,0,0,0,53,16,5,0
13726,55.06716,1,7802.091,6403.489,30,60,0,0,0,0,1,30,2,11,0
13890,56.04396,1,5950,2781.75,15,90,1,0,0,0,0,56,11,4,0
15194,73.87057,1,3740.8,6046.443,70,60,1,0,0,1,0,47,16,5,0
15245,76.80098,0,3146,8565.9,25,80,0,0,0,0,0,43,11,4,0
14947,36.26374,1,3261,4092,23,70,1,0,0,0,0,4,0,4,0
14342,55.06716,1,3504,2777.93,39,41,1,0,0,0,1,45,11,6,0
15017,49.20635,1,5421.17,3935.086,80,68,1,0,0,1,0,30,18,9,1
13597,69.84127,1,10576.2,9679.365,0,95,1,0,0,0,1,24,11,5,0
13636,86.69109,1,19474,5737.39,60,180,1,0,0,0,0,61,14,3,0
14272,53.84616,1,4234.6,3026.316,0,0,0,0,0,0,1,2,0,5,0
14859,61.05006,1,6977,4575.028,35,57,1,0,0,0,0,87,0,6,1
15349,88.52259,1,10182.33,5407.87,52,52,0,0,1,1,1,14,9,6,0
13997,67.76557,1,5910.2,5691.398,26,53,0,0,0,0,0,24,12,5,1
14751,66.42247,0,4295.568,2957.064,0,0,1,0,0,0,1,28,11,5,0
13401,70.32967,0,2533,2867.914,20,65,0,0,0,0,1,30,11,4,0
14853,19.53602,0,3814,3587.25,40,30,0,0,0,1,1,14,8,4,0
15201,66.42247,1,5218.667,4687.058,35,30,1,0,0,0,1,23,11,6,0
15181,61.29426,1,5060.2,6624.2,35,40,1,0,0,0,0,5,0,5,1
14673,39.80464,1,4250.2,4964.751,15,48,1,0,0,0,1,8,2,5,1
13913,77.53358,1,9691.5,7722.866,43,103,0,0,0,0,0,33,11,4,1
14775,63.73626,1,7563.667,5008,30,70,0,0,1,0,1,22,11,9,0
14388,59.70696,1,4506.6,3084.415,0,50,1,0,0,0,1,29,11,5,0
13983,68.00977,1,3968.531,3267.286,0,0,0,0,0,0,1,45,11,7,0
14592,36.75214,0,1744,2825.75,17,13,1,0,0,0,1,4,0,4,1
14460,62.14896,1,4417.75,5145.496,11,11,1,0,0,1,0,37,8,4,0
14794,65.56776,1,5133.4,5542.735,38,128,0,0,0,0,0,24,11,10,1
14640,63.73626,0,8580.59,4698.571,40,130,0,0,0,0,1,7,1,7,1
14614,74.72527,1,6642.862,5855.363,40,120,1,0,0,0,0,36,13,8,0
13497,25.03053,1,4998,4713.213,24,30,0,0,0,0,0,18,11,7,0
14230,82.41758,0,1993,6742.572,40,130,0,0,0,0,1,96,6,3,0
14710,47.49695,1,5987.25,5707.822,19,25,1,0,0,0,1,57,16,4,1
15151,75.94627,1,12126.17,8039,143,200,0,0,0,0,0,45,14,6,1
13891,18.19292,1,4453.861,2489.241,30,70,0,0,0,0,1,59,0,9,0
14137,61.78266,1,11288,4369.097,15,25,1,0,0,1,1,28,14,4,0
14259,83.88278,1,4315,9205.714,70,300,1,0,0,0,1,68,14,7,1
15238,78.99878,1,18416.2,6860.6,120,120,0,0,0,0,1,20,12,5,0
14628,41.63614,0,1885.25,3653.326,40,100,1,0,0,0,1,40,11,4,0
14985,26.73993,0,6126.333,2928.22,0,0,0,0,1,0,1,0,0,9,0
14809,70.20757,0,15784.67,8818.483,23,36,1,0,0,0,0,43,14,3,0
14877,77.41148,1,10644.67,19949.91,40,50,1,0,0,1,0,27,12,3,1
14117,47.98535,0,2700.333,4360,0,0,1,0,0,0,1,13,1,3,1
14756,76.80098,1,7409.974,5717.143,119,160,0,0,0,0,1,48,16,7,0
13480,58.48596,0,6026.75,5914.441,20,90,0,0,0,0,0,10,4,4,0
13588,36.01954,0,2161.8,2586.018,0,17,1,0,0,0,1,0,0,5,0
15092,74.84737,1,12625.67,8489.866,15,21,1,0,1,1,1,47,6,3,0
15396,2.319903,0,1337.4,3535.722,10,16,0,0,0,1,1,13,8,5,1
13368,73.50427,0,6648.75,3679.164,18,47,0,0,0,0,0,28,14,4,0
13377,89.01099,1,16791.17,8274.46,82,140,0,0,0,1,0,68,16,6,0
15196,77.65568,1,9306.851,13834.63,0,80,1,0,0,0,1,43,11,5,0
14385,70.20757,0,3175,4501,28,55,1,0,0,0,1,73,4,2,0
13708,57.38706,0,17961.75,7157.861,0,0,0,0,0,1,0,40,12,4,0
14759,83.51649,1,8502.625,6941.331,60,70,1,0,0,0,0,40,16,8,0
14864,77.53358,0,35175.2,9444.825,145,70,1,0,0,0,0,56,8,5,0
14408,70.32967,0,6149,8099.255,15,50,1,0,0,1,0,10,4,4,0
14411,69.10867,0,5494,3533,46,126,1,0,0,0,1,54,11,4,0
13386,87.42369,1,25036.5,20009.87,42,60,1,0,0,0,1,48,9,2,1
14529,56.41026,0,3755,5203.956,30,40,0,0,0,0,0,30,13,3,0
14841,46.39805,1,7163.333,3624.405,17,42,0,0,0,0,1,16,10,6,0
13876,61.05006,1,4905.5,6355.081,20,21,0,0,0,0,0,41,11,4,1
14669,58.60806,1,4037,6490.266,16,38,0,0,0,1,0,19,9,7,0
14752,72.52747,0,1585.667,7812.897,25,135,0,0,0,0,1,17,11,3,0
13966,84.49329,1,56789.4,19241.2,300,330,0,0,0,1,1,14,8,5,0
15312,42.24664,0,2669.2,3698.25,35,10,0,0,0,0,1,5,0,8,0
13325,40.78144,0,4919.2,2480.743,13,38,1,0,0,0,0,46,11,5,0
14607,77.16727,1,8353.25,5682.076,20,110,1,0,0,0,1,10,5,8,1
13937,78.99878,0,12536,14233.26,80,90,1,0,0,0,0,48,17,4,0
13554,73.74847,1,11821.67,9278.948,42,40,1,0,1,0,1,59,13,3,0
13777,67.27717,1,3537.333,7922.479,20,30,1,0,1,0,1,0,0,3,0
13984,74.60317,0,3392.869,8436.309,38,80,0,0,0,0,0,13,7,7,0
13572,53.23565,0,2816,5477.5,18,36,1,0,0,0,1,74,10,2,1
13293,95.116,1,16358.75,7045.998,30,75,0,0,0,0,1,35,16,4,0
15239,68.62027,0,4583,8494.706,20,35,1,0,0,0,1,81,3,2,1
14531,50.67155,1,8262.714,5721.581,38,47,0,0,0,0,1,51,6,7,1
13690,1.953606,1,2613.667,4303.911,17,15,1,0,1,0,1,41,7,3,1
13592,59.82906,0,9695.333,4833,10,28,1,0,1,0,1,17,11,3,0
14266,84.12698,0,3229.968,23289.6,100,300,0,0,0,0,1,35,11,5,0
14739,49.57265,1,4559.875,4134.375,52,80,1,0,1,0,1,30,17,8,0
15237,58.24176,1,4457,3453.8,9,40,0,0,0,0,0,71,1,5,0
14719,31.25763,1,6285,3275.593,12,15,1,0,1,0,0,18,11,4,1
13616,84.37119,1,21829.07,4881.4,80,80,0,0,0,0,0,30,16,5,0
14975,35.89744,1,3393,4747.794,28,40,0,0,0,0,1,11,4,4,1
14607,77.16727,1,8353.25,5682.076,20,110,0,0,1,0,1,31,11,8,1
14704,22.58852,0,2169,5392.383,4,40,0,0,0,0,0,4,0,5,0
14773,74.60317,1,5409.833,2756.731,35,75,1,0,0,0,1,51,6,6,0
15005,59.09646,1,15953,6608.626,22,25,0,0,0,0,0,25,14,4,0
14705,62.27106,1,11724.75,6510.125,50,88,1,1,0,0,0,0,0,8,1
14997,78.51038,0,3252.857,5366.275,50,250,1,0,0,1,0,72,10,7,0
14239,89.13309,1,13707.67,14000.71,100,100,0,0,0,0,1,17,11,3,0
13965,97.8022,1,34285.67,20491.97,30,180,1,0,0,0,0,63,18,3,0
13435,46.88645,0,3701.2,4300.821,16,32,1,0,0,0,0,32,7,5,0
14794,65.56776,1,5133.4,5542.735,38,128,0,0,0,0,1,56,1,10,1
15129,89.62149,0,15415,26395.71,30,90,0,0,0,0,0,69,16,2,0
14119,32.23443,0,2251.2,5088.165,0,0,0,0,0,0,1,8,3,5,0
14733,31.86813,1,1088.125,1547.224,20,34,0,0,0,0,0,15,9,8,0
14348,52.25885,1,6969.2,2534,16,55,1,0,0,0,0,39,14,5,0
14891,80.70818,0,8011,11958.62,30,85,1,0,0,0,1,63,13,2,1
15430,23.32113,0,5604,1994.815,3,30,1,0,0,0,1,3,0,3,0
14234,57.99756,0,797.5,7729.095,15,50,1,0,0,0,1,48,8,2,1
14624,63.36996,1,54573.67,9923.014,13,29,0,0,0,0,0,79,11,3,0
15417,78.02198,0,41863.2,18283.42,70,170,0,0,1,0,0,20,12,5,0
14693,73.01588,1,9467.2,5577.998,41,88,1,0,0,0,1,50,9,5,0
13949,53.47985,1,7523.75,12724.15,10,120,1,0,0,0,1,13,7,4,1
14548,60.43956,0,2669.75,6354.025,20,60,0,0,0,0,0,26,11,4,1
13566,75.94627,1,11736.67,15868.08,15,57,1,0,0,1,1,50,18,3,1
14869,65.93407,1,3329,3804.419,28,33,1,0,0,0,1,25,11,4,0
14347,61.53846,0,5305,5229.2,35,60,1,0,0,0,1,19,12,5,0
15419,50.54945,0,6793.667,4154.367,20,33,0,0,0,0,0,22,9,3,0
14060,80.21978,0,13057.15,8495.178,24,78,1,0,0,0,1,63,11,3,1
13908,52.62515,0,2999.75,2969.091,10,20,0,0,1,0,0,0,0,8,1
15358,45.78755,0,6405.75,4245.105,25,45,0,1,0,0,0,19,6,4,0
14151,86.69109,1,5685.572,11504.8,109,140,1,0,0,0,1,50,6,5,0
15049,59.95116,0,3978.199,6504.031,20,16,0,0,1,0,1,1,0,3,0
14846,53.96825,0,2539.765,4975.261,10,10,1,0,0,0,0,30,4,5,0
14493,84.24908,1,6620,5828,40,40,0,0,0,1,1,32,12,4,0
14151,86.69109,1,5685.572,11504.8,109,140,1,0,0,1,0,24,15,5,0
13748,42.85714,0,6754.083,4110.875,38,60,0,0,0,1,1,23,13,8,0
15391,41.26984,0,2468.333,3107.667,10,45,0,0,0,0,1,24,0,3,1
13429,72.52747,1,4583,9460.523,42,64,1,0,0,0,1,57,6,2,0
15395,79.12088,1,14331.33,14049.42,100,100,1,0,1,1,1,46,17,3,0
13991,55.18925,0,3454.588,4928.5,36,95,0,0,0,0,1,27,12,4,1
14866,88.52259,1,20433.75,7363.538,25,70,0,0,0,0,0,31,16,4,0
13632,87.30159,1,9024,11908.9,35,150,0,0,0,0,0,13,7,3,0
14662,81.44078,1,4955,9068.595,45,75,1,0,0,0,0,51,12,4,0
13771,62.88157,1,5931.75,4403,25,25,1,0,0,0,1,43,11,4,0
14098,92.9182,1,9824.8,10271.57,95,120,0,0,0,0,1,13,7,5,0
14969,60.56166,0,13482.4,12577.95,32,37,0,0,0,0,1,25,11,5,1
13724,32.35653,0,3508.2,2313.797,30,55,0,0,0,0,0,5,1,5,0
14253,89.13309,0,5548.664,23080.54,0,200,0,0,0,0,0,42,17,5,0
13735,80.70818,1,13390.5,4491.755,14,47,0,0,0,0,0,20,11,6,0
14066,86.44688,0,6271.333,9482.501,28,78,0,0,0,1,0,21,11,3,0
14086,82.53968,0,7639.656,14044.63,42,112,1,0,1,1,1,64,13,3,0
14710,47.49695,1,5987.25,5707.822,19,25,1,0,0,0,0,13,7,4,1
13439,74.11478,0,2192.5,5531.718,12,50,0,0,0,0,0,34,11,2,0
14184,7.570206,0,655,2100.052,42,25,0,0,0,0,1,35,7,5,0
13295,58.48596,0,9730.3,5415.931,100,140,1,0,0,0,1,50,14,3,0
14724,56.53236,1,5174.871,5059.861,25,32,1,0,0,0,1,19,11,5,1
15329,65.68987,1,10604.5,5093.75,33,75,0,0,0,0,1,15,10,4,0
14609,73.50427,0,7390.8,5209.509,25,50,1,0,0,0,0,83,1,5,0
13783,83.27229,1,4203.667,8002.696,43,124,0,0,0,0,0,19,12,6,0
13827,51.77045,0,1826,10586.97,16,35,1,1,0,0,0,68,3,2,0
15079,84.98168,0,9355,6425.183,40,70,1,0,0,0,0,6,0,4,1
13413,61.78266,0,3547,4095.158,28,24,0,0,0,0,1,37,4,6,0
14385,70.20757,0,3175,4501,28,55,1,0,0,0,0,70,11,2,0
14510,55.31136,1,5939.8,5380.906,28,45,1,0,1,1,0,4,0,5,0
14286,74.48107,1,7820.4,7146.917,24,58,1,1,0,0,1,40,6,5,0
14065,68.49817,1,4614,4978.75,32,50,1,1,1,1,1,27,16,8,0
14476,90.84249,1,6190,6640.267,35,160,0,1,0,0,1,70,11,6,0
14930,75.70207,1,2808.667,4540.234,32,89,1,0,0,0,1,50,11,6,0
13648,75.45788,0,8387.333,7829.294,40,40,0,0,0,0,0,17,11,3,0
14904,83.02808,1,16188,23947.29,49,72,0,0,0,0,1,18,11,3,1
